date,venue,race_no,race_name,detail,horse_no,horse_name,win_odds,implied_prob,fetched_at_jst,race_status
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,9,アラタマフェーヴル,11.0,9.1,2026-05-24 18:34:10+09:00,result
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,10,メイショウヤシマ,48.9,2.0,2026-05-24 18:34:10+09:00,result
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,11,クスクス,14.5,6.9,2026-05-24 18:34:10+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,1,イミュータブル,254.8,0.4,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,2,メイショウヤーキス,46.7,2.1,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,3,ワンダラー,9.5,10.5,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,4,スノーサイレンス,50.2,2.0,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,5,ルクスデイジー,17.0,5.9,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,6,トーアジョウトウ,16.1,6.2,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,7,サザンエルフ,94.5,1.1,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,8,シャカシャカシー,196.3,0.5,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,9,ジャーヴィス,123.3,0.8,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,10,クアトロジャック,58.9,1.7,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,11,ハクサンアイリス,5.9,16.9,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,12,アンズアメ,3.3,30.3,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,13,エンヤラヴフェイス,20.1,5.0,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,14,ゲイルライダー,2.3,43.5,2026-05-24 18:34:12+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,1,ショウナンザナドゥ,42.5,2.4,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,2,ガイアメンテ,6.4,15.6,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,3,スズカダブル,28.3,3.5,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,4,アンリーロード,38.5,2.6,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,5,アサヒ,71.0,1.4,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,6,ナムラエイハブ,8.1,12.3,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,7,オーロラエックス,9.3,10.8,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,8,メリオーレム,14.5,6.9,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,9,コパノサントス,139.6,0.7,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,10,チェルビアット,7.4,13.5,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,11,ショウナンマグマ,88.1,1.1,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,12,ジーティーアダマン,1.9,52.6,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,11,都大路S,15:25発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,13,ゴンバデカーブース,23.2,4.3,2026-05-24 18:34:15+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,1,グディンナ,80.6,1.2,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,2,レイム,57.6,1.7,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,3,ハイクライテリア,127.5,0.8,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,4,クリノミニスター,104.5,1.0,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,5,インピッシュ,159.6,0.6,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,6,セルズパワー,19.1,5.2,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,7,ウォーターパラディ,9.0,11.1,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,8,ミヤジマナ,9.1,11.0,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,9,アメリカンビーチ,20.0,5.0,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,10,ハッコウイチウ,6.6,15.2,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,11,ミッションルース,47.6,2.1,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,12,ブルーミングローズ,27.4,3.6,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,13,ララバッカナール,1.7,58.8,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,14,ジュルナール,15.7,6.4,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,15,ダノンフェルゼン,34.6,2.9,2026-05-24 18:34:17+09:00,result
2026-05-24,京都,12,4歳以上1勝クラス,16:10発走 / ダ1400m (右) / 天候:晴 / 馬場:良,16,ベルピルエット,239.4,0.4,2026-05-24 18:34:17+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,1,ウレシイゴサン,9.8,10.2,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,2,ブライティアロード,100.2,1.0,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,3,グランフォワイエ,287.3,0.3,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,4,アンコ,146.3,0.7,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,5,ピコバレット,28.3,3.5,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,6,ウインラブソング,153.9,0.6,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,7,ドゥボヌール,39.1,2.6,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,8,シンデレラリバティ,187.2,0.5,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,9,ゲンテン,4.2,23.8,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,10,マイネルユーゲント,3.5,28.6,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,11,リュウセイコウテイ,13.9,7.2,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,12,ソワンドヴィクター,10.6,9.4,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,13,ハルヒメ,3.1,32.3,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,14,ピコテーパー,55.8,1.8,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,15,チャーミングアイ,38.8,2.6,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,1,3歳未勝利,09:45発走 / 芝1200m (左 B) / 天候:小雨 / 馬場:稍,16,ユニベールクイーン,149.5,0.7,2026-05-24 18:34:43+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,1,ジュディーイメル,2.3,43.5,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,2,メイワメジェール,20.3,4.9,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,3,アーガイルショア,3.9,25.6,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,5,ジュエルサンライズ,36.6,2.7,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,6,キタノオンザバス,674.3,0.1,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,7,ヘヴンズドライブ,19.6,5.1,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,8,ミヤカグラ,298.0,0.3,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,9,オダイ,298.2,0.3,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,10,プラチナムディスク,13.6,7.4,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,11,キャスケード,47.1,2.1,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,12,ナムラカメコ,201.1,0.5,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,13,メリオルヴィア,5.0,20.0,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,14,ブールドネージュ,621.8,0.2,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,2,3歳未勝利,10:10発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,15,キタノプレミアム,7.2,13.9,2026-05-24 18:34:45+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,1,ホシヅキヨ,54.8,1.8,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,2,マイネルゼーロス,6.9,14.5,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,3,エルヴ,259.0,0.4,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,4,トクシーゼファー,24.0,4.2,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,5,ザンテソーロ,29.9,3.3,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,6,セブンワンダーズ,8.9,11.2,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,7,スナップジジ,246.5,0.4,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,8,ブライトラン,64.9,1.5,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,9,ラブミーアゲイン,120.1,0.8,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,3,3歳未勝利,10:40発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,10,アイビーチーキー,1.1,90.9,2026-05-24 18:34:47+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,1,ノーブルクライ,2.6,38.5,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,2,リアルフォルゴーレ,87.3,1.1,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,3,セットアップ,21.4,4.7,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,4,クラウンウルル,200.8,0.5,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,5,サングラデーション,3.5,28.6,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,6,ルルフィーユ,53.6,1.9,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,7,ヴォルスター,108.4,0.9,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,8,マグナレガリア,4.6,21.7,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,9,ジロラータ,9.7,10.3,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,10,ダスク,8.6,11.6,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,11,バニーラビット,18.7,5.3,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,12,デスティネ,57.1,1.8,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,4,4歳以上障害未勝利,11:10発走 / 障2890m (芝 外-内) / 天候:曇 / 馬場:稍,13,スノーリン,279.9,0.4,2026-05-24 18:34:49+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,1,ウインブリザード,43.0,2.3,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,2,ジワタネホ,8.3,12.0,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,3,ゼータレティクル,32.4,3.1,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,4,ナムラオリガミ,8.7,11.5,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,5,ショウナンパステル,342.7,0.3,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,6,マイネルアルゴー,90.0,1.1,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,7,マサハヤルージュ,34.6,2.9,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,8,ヴォンサクレ,36.4,2.7,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,9,ジージージェット,17.7,5.6,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,10,レイヌドプランタン,10.8,9.3,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,11,ミョンソクコムドリ,262.2,0.4,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,12,ブルーザー,5.6,17.9,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,13,ダノンミッドナイト,4.4,22.7,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,14,キコリータ,12.4,8.1,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,15,ディアアズール,5.0,20.0,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,5,3歳未勝利,12:00発走 / 芝2000m (左 B) / 天候:曇 / 馬場:稍,16,アースアクシス,17.0,5.9,2026-05-24 18:34:51+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,1,ニシノロッドマン,85.4,1.2,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,2,ホウオウストライク,8.0,12.5,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,3,メイショウイッカク,145.1,0.7,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,4,クロームクロス,9.7,10.3,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,5,キングスペード,41.8,2.4,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,6,ウルトラハート,3.7,27.0,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,7,コイオステソーロ,2.1,47.6,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,8,フィオリータ,136.7,0.7,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,9,キタノハイテイル,70.2,1.4,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,10,マイカラー,5.9,16.9,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,11,ドリームゴーズオン,243.4,0.4,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,6,3歳未勝利,12:30発走 / ダ1800m (左) / 天候:曇 / 馬場:稍,12,パンサーズ,16.2,6.2,2026-05-24 18:34:54+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,1,ナインオブレター,89.9,1.1,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,2,メイショウサトノヒ,18.7,5.3,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,3,キャットテイル,13.2,7.6,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,4,ブルージュ,61.5,1.6,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,5,ディーエストッキー,34.2,2.9,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,6,サイモンプレジール,442.8,0.2,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,7,チェルシー,5.3,18.9,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,8,ゼットスパンキー,15.0,6.7,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,9,ヴィヴァシャス,30.2,3.3,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,10,ミライハーモニー,5.0,20.0,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,11,パッションディーバ,61.3,1.6,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,12,ダディーズグーグー,7.6,13.2,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,13,オンサイト,83.5,1.2,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,14,リッキースタイル,3.1,32.3,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,7,4歳以上1勝クラス,13:00発走 / ダ1200m (左) / 天候:曇 / 馬場:稍,15,グランデスフィーダ,10.2,9.8,2026-05-24 18:34:56+09:00,result
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,1,ナムラトロム,169.4,0.6,2026-05-24 18:34:58+09:00,result
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,2,デボラ,188.7,0.5,2026-05-24 18:34:58+09:00,result
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,3,ユメシバイ,7.0,14.3,2026-05-24 18:34:58+09:00,result
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,4,フォルトレス,41.9,2.4,2026-05-24 18:34:58+09:00,result
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,5,エコロハート,18.0,5.6,2026-05-24 18:34:58+09:00,result
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,6,セイプリーズ,5.3,18.9,2026-05-24 18:34:58+09:00,result
2026-05-24,新潟,8,4歳以上1勝クラス,13:30発走 / 芝1200m (左 B) / 天候:曇 / 馬場:稍,7,スカイブルー,16.8,6.0,2026-05-24 18:34:58+09:00,result
